ID,cr_ID,assembly_time,eq_ID,process_time,ramp,servo_defect,data_defect,status
HDDSN38501,CRSTR01E,2015-03-09 15:51:00,EGRWT0100,2015-03-09 17:22:50,2175.0,7985.0,1291.0,pass
HDDSN38503,CRSTR01E,2015-03-09 01:00:00,EGRWT0105,2015-03-09 02:37:23,2190.0,3912.0,2265.0,pass
HDDSN38504,CRSTR01O,2015-03-05 13:53:00,EGRWT0107,2015-03-05 15:09:38,6714.0,3254.0,1170.0,pass
HDDSN38505,CRSTR01R,2015-03-11 01:23:00,EGRWT0112,2015-03-11 02:59:15,1745.0,5149.0,5089.0,pass
HDDSN38506,CRSTR01B,2015-03-10 19:43:00,EGRWT0105,2015-03-10 20:55:05,1002.0,4328.0,3240.0,pass
HDDSN38509,CRSTR01P,2015-03-08 22:10:00,EGRWT0100,2015-03-08 23:31:12,1201.0,5780.0,3445.0,pass
HDDSN38510,CRSTR01P,2015-03-10 21:11:00,EGRWT0108,2015-03-10 22:38:52,1234.0,1954.0,3125.0,pass
HDDSN38511,CRSTR01N,2015-03-10 04:01:00,EGRWT0108,2015-03-10 04:46:14,3147.0,8189.0,3308.0,fail
HDDSN38512,CRSTR01Q,2015-03-06 05:42:00,EGRWT0108,2015-03-06 08:32:42,1868.0,7911.0,9609.0,fail
HDDSN38515,CRSTR01L,2015-03-05 18:23:00,EGRWT0109,2015-03-05 19:34:40,1072.0,3872.0,1578.0,pass
HDDSN38516,CRSTR01E,2015-03-09 06:48:00,EGRWT0114,2015-03-09 08:19:34,2653.0,3393.0,2046.0,pass
HDDSN38517,CRSTR01F,2015-03-08 11:09:00,EGRWT0103,2015-03-08 14:16:15,6724.0,3516.0,4438.0,fail
HDDSN38521,CRSTR01I,2015-03-10 12:21:00,EGRWT0105,2015-03-10 14:02:04,1111.0,4136.0,2056.0,pass
HDDSN38524,CRSTR01K,2015-03-08 09:34:00,EGRWT0104,2015-03-08 10:50:03,1004.0,4539.0,7795.0,fail
HDDSN38525,CRSTR01S,2015-03-06 17:46:00,EGRWT0100,2015-03-06 19:45:41,1331.0,5396.0,1096.0,pass
HDDSN38526,CRSTR01D,2015-03-11 03:28:00,EGRWT0102,2015-03-11 05:14:06,1668.0,3737.0,1135.0,pass
HDDSN38527,CRSTR01B,2015-03-09 05:12:00,EGRWT0103,2015-03-09 07:15:56,2807.0,3381.0,2345.0,pass
HDDSN38528,CRSTR01E,2015-03-10 22:48:00,EGRWT0109,2015-03-11 00:26:23,4818.0,3609.0,1667.0,pass
HDDSN38529,CRSTR01S,2015-03-10 08:47:00,EGRWT0110,2015-03-10 10:10:42,8971.0,1456.0,4726.0,fail
HDDSN38531,CRSTR01T,2015-03-08 12:17:00,EGRWT0113,2015-03-08 13:01:53,1035.0,3756.0,4403.0,pass
HDDSN38532,CRSTR01O,2015-03-07 18:56:00,EGRWT0110,2015-03-07 21:16:57,1120.0,3645.0,4036.0,fail
HDDSN38533,CRSTR01C,2015-03-08 14:44:00,EGRWT0106,2015-03-08 15:47:56,2261.0,4629.0,1385.0,pass
HDDSN38534,CRSTR01Q,2015-03-08 15:45:00,EGRWT0108,2015-03-08 17:47:59,1530.0,2773.0,4933.0,pass
HDDSN38535,CRSTR01O,2015-03-07 19:30:00,EGRWT0102,2015-03-07 22:10:41,1243.0,5093.0,2694.0,fail
HDDSN38536,CRSTR01L,2015-03-06 00:53:00,EGRWT0101,2015-03-06 03:39:25,1072.0,5075.0,2119.0,fail
HDDSN38537,CRSTR01A,2015-03-07 00:48:00,EGRWT0108,2015-03-07 02:20:59,4454.0,3485.0,1695.0,fail
HDDSN38538,CRSTR01C,2015-03-10 05:22:00,EGRWT0107,2015-03-10 06:26:40,1058.0,3405.0,8626.0,fail
HDDSN38540,CRSTR01M,2015-03-05 22:12:00,EGRWT0113,2015-03-06 00:08:35,2557.0,1757.0,3983.0,pass
HDDSN38541,CRSTR01S,2015-03-05 15:31:00,EGRWT0102,2015-03-05 17:37:59,1811.0,2616.0,1995.0,pass
HDDSN38542,CRSTR01S,2015-03-08 09:59:00,EGRWT0104,2015-03-08 10:29:40,3085.0,2720.0,2697.0,pass
HDDSN38543,CRSTR01G,2015-03-11 09:14:00,EGRWT0113,2015-03-11 11:26:15,1012.0,3987.0,1823.0,pass
HDDSN38545,CRSTR01J,2015-03-08 05:58:00,EGRWT0110,2015-03-08 07:54:13,1288.0,5961.0,3637.0,pass
HDDSN38546,CRSTR01H,2015-03-06 18:14:00,EGRWT0106,2015-03-06 19:06:43,1246.0,4481.0,3606.0,pass
HDDSN38548,CRSTR01H,2015-03-05 15:20:00,EGRWT0109,2015-03-05 17:44:17,2549.0,3815.0,5679.0,pass
HDDSN38549,CRSTR01K,2015-03-07 12:29:00,EGRWT0102,2015-03-07 14:36:47,7746.0,3237.0,4054.0,fail
HDDSN38550,CRSTR01B,2015-03-11 21:50:00,EGRWT0102,2015-03-11 23:28:33,3030.0,3406.0,1689.0,pass
HDDSN38551,CRSTR01T,2015-03-07 23:35:00,EGRWT0101,2015-03-08 03:46:58,1068.0,3463.0,3208.0,fail
HDDSN38552,CRSTR01C,2015-03-10 11:07:00,EGRWT0106,2015-03-10 13:51:35,4708.0,4079.0,5442.0,fail
HDDSN38553,CRSTR01I,2015-03-11 03:32:00,EGRWT0112,2015-03-11 04:50:03,1013.0,3093.0,4001.0,pass
HDDSN38554,CRSTR01I,2015-03-06 05:43:00,EGRWT0107,2015-03-06 07:00:50,3966.0,4311.0,2402.0,pass
HDDSN38555,CRSTR01S,2015-03-08 14:51:00,EGRWT0105,2015-03-08 17:47:04,1425.0,2434.0,1745.0,fail
HDDSN38558,CRSTR01B,2015-03-05 14:08:00,EGRWT0100,2015-03-05 15:12:05,7725.0,4453.0,4184.0,fail
HDDSN38560,CRSTR01F,2015-03-06 09:35:00,EGRWT0108,2015-03-06 10:44:36,4312.0,4328.0,1817.0,pass
HDDSN38561,CRSTR01K,2015-03-06 18:56:00,EGRWT0112,2015-03-06 20:36:39,1563.0,5503.0,6021.0,fail
HDDSN38563,CRSTR01J,2015-03-07 23:32:00,EGRWT0113,2015-03-08 01:39:45,1294.0,3478.0,1960.0,fail
HDDSN38564,CRSTR01J,2015-03-07 10:15:00,EGRWT0103,2015-03-07 12:25:44,1084.0,4032.0,1186.0,pass
HDDSN38566,CRSTR01S,2015-03-06 18:17:00,EGRWT0101,2015-03-06 19:52:54,1819.0,4807.0,7436.0,fail
HDDSN38567,CRSTR01O,2015-03-07 02:02:00,EGRWT0113,2015-03-07 04:06:33,6122.0,3933.0,2986.0,fail
HDDSN38568,CRSTR01O,2015-03-08 16:09:00,EGRWT0112,2015-03-08 17:44:34,2201.0,5403.0,4524.0,fail
HDDSN38569,CRSTR01R,2015-03-09 01:41:00,EGRWT0112,2015-03-09 03:46:31,1826.0,3627.0,2230.0,pass
HDDSN38570,CRSTR01T,2015-03-07 21:08:00,EGRWT0111,2015-03-07 23:54:20,4810.0,2272.0,2105.0,fail
HDDSN38571,CRSTR01C,2015-03-11 17:55:00,EGRWT0107,2015-03-11 18:42:29,1748.0,5204.0,1922.0,pass
HDDSN38572,CRSTR01F,2015-03-08 10:11:00,EGRWT0110,2015-03-08 10:51:44,1009.0,4643.0,2750.0,pass
HDDSN38573,CRSTR01H,2015-03-09 10:23:00,EGRWT0105,2015-03-09 12:44:17,4020.0,6253.0,2838.0,pass
HDDSN38574,CRSTR01R,2015-03-09 20:08:00,EGRWT0106,2015-03-09 21:21:39,11278.0,3682.0,3499.0,pass
HDDSN38575,CRSTR01R,2015-03-11 23:49:00,EGRWT0108,2015-03-12 01:09:59,2406.0,5506.0,2117.0,pass
HDDSN38576,CRSTR01G,2015-03-09 10:38:00,EGRWT0103,2015-03-09 11:34:18,1314.0,4632.0,4926.0,fail
HDDSN38580,CRSTR01D,2015-03-09 10:22:00,EGRWT0108,2015-03-09 12:44:15,1302.0,2808.0,6450.0,pass
HDDSN38581,CRSTR01T,2015-03-10 06:19:00,EGRWT0111,2015-03-10 06:56:37,1269.0,2387.0,5019.0,pass
HDDSN38582,CRSTR01G,2015-03-05 18:11:00,EGRWT0113,2015-03-05 19:44:45,1113.0,8012.0,1083.0,pass
HDDSN38584,CRSTR01P,2015-03-05 05:43:00,EGRWT0104,2015-03-05 07:04:40,1009.0,4598.0,7567.0,pass
HDDSN38585,CRSTR01H,2015-03-06 02:07:00,EGRWT0101,2015-03-06 03:18:48,1004.0,6069.0,1572.0,pass
HDDSN38586,CRSTR01R,2015-03-10 04:03:00,EGRWT0101,2015-03-10 05:58:42,1019.0,3149.0,1892.0,pass
HDDSN38587,CRSTR01P,2015-03-08 17:07:00,EGRWT0105,2015-03-08 18:06:46,1190.0,3979.0,3018.0,pass
HDDSN38588,CRSTR01H,2015-03-11 19:44:00,EGRWT0112,2015-03-11 21:12:29,1022.0,5560.0,1733.0,pass
HDDSN38589,CRSTR01J,2015-03-07 01:54:00,EGRWT0109,2015-03-07 03:36:57,3412.0,1915.0,3065.0,fail
HDDSN38590,CRSTR01J,2015-03-09 03:41:00,EGRWT0101,2015-03-09 05:24:19,3594.0,2951.0,2391.0,pass
HDDSN38591,CRSTR01N,2015-03-09 13:49:00,EGRWT0108,2015-03-09 14:54:17,2176.0,2800.0,2372.0,pass
HDDSN38592,CRSTR01K,2015-03-09 21:09:00,EGRWT0111,2015-03-09 22:36:39,1813.0,3040.0,3217.0,pass
HDDSN38593,CRSTR01O,2015-03-09 10:10:00,EGRWT0107,2015-03-09 11:32:37,1643.0,4273.0,2198.0,pass
HDDSN38594,CRSTR01S,2015-03-07 11:15:00,EGRWT0101,2015-03-07 12:29:34,1001.0,2649.0,1150.0,fail
HDDSN38596,CRSTR01A,2015-03-05 21:24:00,EGRWT0110,2015-03-05 22:44:25,1321.0,4204.0,1297.0,pass
HDDSN38597,CRSTR01S,2015-03-08 12:16:00,EGRWT0106,2015-03-08 13:19:29,4944.0,3291.0,3426.0,pass
HDDSN38598,CRSTR01I,2015-03-09 08:17:00,EGRWT0103,2015-03-09 09:48:04,1229.0,1589.0,1431.0,pass
HDDSN38599,CRSTR01T,2015-03-07 20:45:00,EGRWT0102,2015-03-07 21:52:43,2089.0,3471.0,3187.0,pass
HDDSN38600,CRSTR01P,2015-03-10 00:32:00,EGRWT0104,2015-03-10 02:36:59,3384.0,2525.0,3764.0,pass
HDDSN38604,CRSTR01R,2015-03-07 12:55:00,EGRWT0100,2015-03-07 14:46:56,2604.0,3338.0,3155.0,fail
HDDSN38606,CRSTR01G,2015-03-10 08:27:00,EGRWT0114,2015-03-10 11:05:52,1977.0,1631.0,1697.0,fail
HDDSN38607,CRSTR01C,2015-03-08 07:01:00,EGRWT0108,2015-03-08 08:42:59,2784.0,3576.0,6718.0,pass
HDDSN38608,CRSTR01C,2015-03-06 00:34:00,EGRWT0112,2015-03-06 01:49:29,5847.0,3062.0,3549.0,pass
HDDSN38609,CRSTR01F,2015-03-09 12:04:00,EGRWT0104,2015-03-09 14:07:58,1193.0,3389.0,2459.0,pass
HDDSN38610,CRSTR01G,2015-03-05 20:53:00,EGRWT0108,2015-03-05 21:40:06,1002.0,4198.0,6667.0,fail
HDDSN38611,CRSTR01E,2015-03-08 01:36:00,EGRWT0110,2015-03-08 03:49:23,1531.0,4041.0,3335.0,pass
HDDSN38612,CRSTR01S,2015-03-08 06:59:00,EGRWT0102,2015-03-08 08:49:21,1060.0,2063.0,2570.0,pass
HDDSN38614,CRSTR01T,2015-03-10 16:07:00,EGRWT0103,2015-03-10 18:18:07,1061.0,4101.0,4856.0,pass
HDDSN38615,CRSTR01S,2015-03-11 13:28:00,EGRWT0103,2015-03-11 14:40:29,1233.0,4518.0,1186.0,pass
HDDSN38617,CRSTR01R,2015-03-09 21:41:00,EGRWT0106,2015-03-09 22:38:23,1142.0,3193.0,2275.0,pass
HDDSN38618,CRSTR01G,2015-03-09 12:30:00,EGRWT0107,2015-03-09 13:33:02,3247.0,4425.0,1701.0,pass
HDDSN38619,CRSTR01Q,2015-03-09 20:06:00,EGRWT0109,2015-03-09 21:37:02,11004.0,3983.0,3461.0,fail
HDDSN38620,CRSTR01R,2015-03-06 04:42:00,EGRWT0114,2015-03-06 05:50:15,1457.0,4032.0,1960.0,pass
HDDSN38622,CRSTR01D,2015-03-10 00:25:00,EGRWT0114,2015-03-10 01:44:34,1982.0,3473.0,1470.0,pass
HDDSN38623,CRSTR01T,2015-03-05 18:34:00,EGRWT0100,2015-03-05 19:29:25,2507.0,4971.0,5215.0,fail
HDDSN38624,CRSTR01F,2015-03-10 01:18:00,EGRWT0101,2015-03-10 02:39:38,1333.0,4757.0,2008.0,pass
HDDSN38626,CRSTR01L,2015-03-11 07:38:00,EGRWT0102,2015-03-11 09:24:27,5031.0,6543.0,2427.0,pass
HDDSN38627,CRSTR01Q,2015-03-06 15:01:00,EGRWT0103,2015-03-06 16:08:28,1155.0,2176.0,2222.0,pass
HDDSN38628,CRSTR01G,2015-03-09 10:33:00,EGRWT0107,2015-03-09 11:06:13,1703.0,4318.0,2134.0,pass
HDDSN38629,CRSTR01M,2015-03-09 22:25:00,EGRWT0101,2015-03-09 23:19:23,1012.0,6198.0,4450.0,pass
HDDSN38630,CRSTR01J,2015-03-09 15:11:00,EGRWT0107,2015-03-09 16:44:17,2566.0,5942.0,5681.0,fail
HDDSN38631,CRSTR01G,2015-03-10 19:55:00,EGRWT0100,2015-03-10 21:44:10,3649.0,2982.0,2951.0,pass
HDDSN38632,CRSTR01O,2015-03-07 21:32:00,EGRWT0108,2015-03-07 23:31:38,2090.0,5906.0,3824.0,fail
HDDSN38633,CRSTR01J,2015-03-10 07:19:00,EGRWT0102,2015-03-10 09:07:56,1211.0,2390.0,4842.0,pass
HDDSN38634,CRSTR01T,2015-03-09 12:33:00,EGRWT0107,2015-03-09 16:48:16,6472.0,4958.0,2655.0,fail
HDDSN38635,CRSTR01O,2015-03-10 13:34:00,EGRWT0110,2015-03-10 15:05:26,3388.0,5363.0,5588.0,fail
HDDSN38636,CRSTR01G,2015-03-07 23:52:00,EGRWT0106,2015-03-08 02:25:56,3378.0,8188.0,1752.0,fail
HDDSN38638,CRSTR01O,2015-03-06 02:06:00,EGRWT0111,2015-03-06 03:16:48,3969.0,3369.0,4702.0,pass
HDDSN38639,CRSTR01T,2015-03-07 06:15:00,EGRWT0110,2015-03-07 07:37:11,5161.0,3922.0,2652.0,fail
HDDSN38642,CRSTR01K,2015-03-08 06:01:00,EGRWT0101,2015-03-08 07:02:23,4561.0,6830.0,1978.0,pass
HDDSN38643,CRSTR01T,2015-03-08 01:37:00,EGRWT0113,2015-03-08 04:40:57,1739.0,4763.0,4351.0,fail
HDDSN38644,CRSTR01K,2015-03-08 15:25:00,EGRWT0112,2015-03-08 17:01:02,4595.0,2068.0,1388.0,pass
HDDSN38645,CRSTR01C,2015-03-08 19:56:00,EGRWT0108,2015-03-08 23:44:18,2226.0,2325.0,2541.0,fail
HDDSN38646,CRSTR01H,2015-03-05 13:25:00,EGRWT0107,2015-03-05 15:12:51,4737.0,3909.0,1048.0,pass
HDDSN38648,CRSTR01K,2015-03-11 01:58:00,EGRWT0114,2015-03-11 04:27:29,3224.0,4096.0,3783.0,pass
HDDSN38649,CRSTR01N,2015-03-09 18:30:00,EGRWT0104,2015-03-09 19:40:45,5363.0,4728.0,5772.0,pass
HDDSN38650,CRSTR01S,2015-03-07 12:18:00,EGRWT0106,2015-03-07 13:05:56,2515.0,7860.0,1098.0,fail
HDDSN38651,CRSTR01R,2015-03-06 23:19:00,EGRWT0109,2015-03-07 00:46:57,2501.0,3644.0,4234.0,pass
HDDSN38652,CRSTR01K,2015-03-05 02:37:00,EGRWT0108,2015-03-05 03:27:50,2468.0,3998.0,1174.0,pass
HDDSN38653,CRSTR01C,2015-03-05 14:25:00,EGRWT0104,2015-03-05 17:21:01,1180.0,3009.0,4213.0,fail
HDDSN38655,CRSTR01B,2015-03-05 00:22:00,EGRWT0113,2015-03-05 01:31:00,1005.0,4738.0,1557.0,pass
HDDSN38658,CRSTR01Q,2015-03-10 03:02:00,EGRWT0101,2015-03-10 04:13:27,1155.0,4736.0,1731.0,pass
HDDSN38659,CRSTR01Q,2015-03-06 16:58:00,EGRWT0102,2015-03-06 18:48:56,1283.0,4095.0,1233.0,pass
HDDSN38660,CRSTR01S,2015-03-07 22:10:00,EGRWT0114,2015-03-08 00:34:56,1028.0,3935.0,4056.0,fail
HDDSN38661,CRSTR01J,2015-03-05 17:06:00,EGRWT0110,2015-03-05 17:40:56,1026.0,3326.0,3985.0,pass
HDDSN38662,CRSTR01O,2015-03-08 14:07:00,EGRWT0109,2015-03-08 15:02:37,4142.0,4445.0,5098.0,fail
HDDSN38663,CRSTR01E,2015-03-10 10:46:00,EGRWT0109,2015-03-10 11:33:42,4680.0,3455.0,2842.0,pass
HDDSN38664,CRSTR01T,2015-03-06 07:00:00,EGRWT0105,2015-03-06 08:30:16,1021.0,2457.0,3420.0,pass
HDDSN38665,CRSTR01D,2015-03-10 21:01:00,EGRWT0105,2015-03-10 23:05:52,2412.0,3726.0,1547.0,pass
HDDSN38666,CRSTR01B,2015-03-07 05:49:00,EGRWT0108,2015-03-07 08:01:55,1175.0,3734.0,2662.0,fail
HDDSN38667,CRSTR01P,2015-03-10 07:39:00,EGRWT0113,2015-03-10 09:13:48,1588.0,5936.0,2680.0,pass
HDDSN38668,CRSTR01D,2015-03-05 07:14:00,EGRWT0109,2015-03-05 08:28:03,1167.0,1955.0,1971.0,pass
HDDSN38669,CRSTR01D,2015-03-09 02:34:00,EGRWT0111,2015-03-09 04:39:45,4486.0,3931.0,2919.0,pass
HDDSN38671,CRSTR01A,2015-03-06 21:52:00,EGRWT0114,2015-03-06 23:05:32,1823.0,4202.0,1897.0,pass
HDDSN38672,CRSTR01O,2015-03-06 07:23:00,EGRWT0100,2015-03-06 09:00:43,1374.0,3739.0,2597.0,pass
HDDSN38673,CRSTR01E,2015-03-10 19:35:00,EGRWT0109,2015-03-10 20:54:32,1221.0,5279.0,1786.0,pass
HDDSN38675,CRSTR01L,2015-03-10 01:30:00,EGRWT0109,2015-03-10 03:24:57,2463.0,6729.0,1637.0,pass
HDDSN38677,CRSTR01L,2015-03-06 04:22:00,EGRWT0114,2015-03-06 06:02:42,2135.0,2881.0,3798.0,pass
HDDSN38678,CRSTR01T,2015-03-08 02:11:00,EGRWT0108,2015-03-08 03:34:28,2080.0,2333.0,1082.0,pass
HDDSN38679,CRSTR01N,2015-03-06 01:34:00,EGRWT0101,2015-03-06 03:23:49,7072.0,5267.0,2507.0,fail
HDDSN38683,CRSTR01Q,2015-03-10 12:46:00,EGRWT0114,2015-03-10 14:19:47,5312.0,4400.0,2761.0,pass
HDDSN38684,CRSTR01T,2015-03-10 12:25:00,EGRWT0100,2015-03-10 13:40:12,1065.0,3342.0,4832.0,pass
HDDSN38685,CRSTR01R,2015-03-10 15:42:00,EGRWT0108,2015-03-10 16:26:32,1006.0,3119.0,1530.0,pass
HDDSN38686,CRSTR01Q,2015-03-11 13:54:00,EGRWT0105,2015-03-11 14:53:41,8285.0,5939.0,3097.0,pass
HDDSN38687,CRSTR01Q,2015-03-06 11:05:00,EGRWT0113,2015-03-06 12:32:29,3929.0,2460.0,1827.0,pass
HDDSN38688,CRSTR01Q,2015-03-05 15:32:00,EGRWT0100,2015-03-05 17:19:08,3124.0,4349.0,5372.0,pass
HDDSN38689,CRSTR01N,2015-03-06 18:40:00,EGRWT0107,2015-03-06 19:57:24,4228.0,2649.0,5028.0,fail
HDDSN38690,CRSTR01M,2015-03-11 12:52:00,EGRWT0104,2015-03-11 15:04:33,6669.0,4064.0,5411.0,pass
HDDSN38691,CRSTR01O,2015-03-10 21:24:00,EGRWT0105,2015-03-10 23:05:50,2704.0,3054.0,5912.0,pass
HDDSN38692,CRSTR01P,2015-03-10 02:15:00,EGRWT0103,2015-03-10 03:18:36,1078.0,5166.0,1960.0,pass
HDDSN38693,CRSTR01C,2015-03-11 05:28:00,EGRWT0105,2015-03-11 07:38:22,4936.0,4257.0,4245.0,fail
HDDSN38694,CRSTR01J,2015-03-06 14:13:00,EGRWT0109,2015-03-06 16:22:03,1121.0,5707.0,2257.0,pass
HDDSN38695,CRSTR01O,2015-03-07 05:46:00,EGRWT0111,2015-03-07 06:41:57,1050.0,4219.0,1261.0,fail
HDDSN38697,CRSTR01S,2015-03-10 06:11:00,EGRWT0111,2015-03-10 08:49:07,1468.0,3986.0,2531.0,fail
HDDSN38698,CRSTR01Q,2015-03-08 21:46:00,EGRWT0113,2015-03-08 22:31:57,2394.0,3608.0,1827.0,pass
HDDSN38699,CRSTR01K,2015-03-05 10:27:00,EGRWT0113,2015-03-05 12:08:46,1274.0,1536.0,2119.0,pass
HDDSN38700,CRSTR01D,2015-03-06 19:52:00,EGRWT0103,2015-03-06 21:49:30,3300.0,2539.0,1134.0,pass
HDDSN38701,CRSTR01K,2015-03-08 11:02:00,EGRWT0111,2015-03-08 12:23:53,1190.0,1804.0,1909.0,pass
HDDSN38702,CRSTR01O,2015-03-07 03:30:00,EGRWT0112,2015-03-07 04:36:37,3883.0,3615.0,2215.0,pass
HDDSN38703,CRSTR01K,2015-03-10 00:53:00,EGRWT0104,2015-03-10 03:02:41,2208.0,2255.0,2271.0,pass
HDDSN38706,CRSTR01S,2015-03-06 05:41:00,EGRWT0114,2015-03-06 07:07:48,6380.0,3867.0,1720.0,pass
HDDSN38707,CRSTR01S,2015-03-05 16:33:00,EGRWT0100,2015-03-05 18:31:33,1082.0,3213.0,2990.0,pass
HDDSN38709,CRSTR01K,2015-03-11 13:51:00,EGRWT0114,2015-03-11 16:41:55,1050.0,5994.0,3395.0,fail
HDDSN38710,CRSTR01Q,2015-03-08 09:19:00,EGRWT0104,2015-03-08 10:45:41,1262.0,5371.0,4305.0,pass
HDDSN38711,CRSTR01C,2015-03-07 01:21:00,EGRWT0101,2015-03-07 02:28:46,7057.0,3368.0,2287.0,fail
HDDSN38712,CRSTR01C,2015-03-11 13:52:00,EGRWT0108,2015-03-11 14:52:11,1513.0,4691.0,2150.0,pass
HDDSN38713,CRSTR01F,2015-03-10 14:03:00,EGRWT0100,2015-03-10 17:01:55,1386.0,4520.0,2225.0,fail
HDDSN38715,CRSTR01D,2015-03-09 14:57:00,EGRWT0108,2015-03-09 16:59:57,2276.0,3443.0,5522.0,pass
HDDSN38716,CRSTR01C,2015-03-06 09:25:00,EGRWT0100,2015-03-06 11:03:29,2253.0,5083.0,1644.0,pass
HDDSN38717,CRSTR01Q,2015-03-11 02:49:00,EGRWT0100,2015-03-11 04:58:35,3020.0,6051.0,2849.0,pass
HDDSN38718,CRSTR01L,2015-03-08 17:03:00,EGRWT0111,2015-03-08 18:41:24,1786.0,4832.0,2972.0,pass
HDDSN38719,CRSTR01E,2015-03-06 14:34:00,EGRWT0104,2015-03-06 16:00:53,1001.0,6340.0,1242.0,pass
HDDSN38720,CRSTR01A,2015-03-07 10:56:00,EGRWT0106,2015-03-07 12:55:35,3586.0,4440.0,3101.0,fail
HDDSN38721,CRSTR01C,2015-03-11 10:26:00,EGRWT0112,2015-03-11 14:23:48,1566.0,1765.0,7911.0,fail
HDDSN38722,CRSTR01S,2015-03-07 20:56:00,EGRWT0113,2015-03-07 21:34:06,4914.0,4435.0,1381.0,fail
HDDSN38724,CRSTR01T,2015-03-10 05:08:00,EGRWT0100,2015-03-10 06:35:14,6158.0,4101.0,1188.0,pass
HDDSN38725,CRSTR01C,2015-03-09 16:07:00,EGRWT0107,2015-03-09 17:23:17,1606.0,3265.0,1984.0,pass
HDDSN38726,CRSTR01N,2015-03-09 20:55:00,EGRWT0100,2015-03-09 23:09:14,1179.0,3618.0,6843.0,pass
HDDSN38727,CRSTR01G,2015-03-11 02:00:00,EGRWT0111,2015-03-11 04:13:24,1001.0,5269.0,1052.0,pass
HDDSN38729,CRSTR01I,2015-03-11 21:59:00,EGRWT0110,2015-03-11 23:46:47,1103.0,4398.0,2319.0,pass
HDDSN38730,CRSTR01H,2015-03-09 23:52:00,EGRWT0100,2015-03-10 00:57:09,1002.0,4782.0,3095.0,pass
HDDSN38731,CRSTR01K,2015-03-11 18:17:00,EGRWT0113,2015-03-11 19:36:13,1383.0,4717.0,2238.0,pass
HDDSN38732,CRSTR01G,2015-03-11 21:15:00,EGRWT0101,2015-03-11 22:23:20,1007.0,8126.0,1056.0,pass
HDDSN38733,CRSTR01A,2015-03-05 09:07:00,EGRWT0101,2015-03-05 11:38:24,1785.0,4554.0,1740.0,fail
HDDSN38734,CRSTR01D,2015-03-09 13:59:00,EGRWT0102,2015-03-09 14:44:24,1525.0,4699.0,1264.0,pass
HDDSN38735,CRSTR01K,2015-03-09 23:14:00,EGRWT0102,2015-03-10 00:47:28,1222.0,2781.0,1707.0,pass
HDDSN38736,CRSTR01R,2015-03-07 20:05:00,EGRWT0105,2015-03-07 22:32:38,4100.0,5113.0,2212.0,pass
HDDSN38737,CRSTR01P,2015-03-08 14:04:00,EGRWT0109,2015-03-08 16:58:43,3231.0,5904.0,1291.0,pass
HDDSN38739,CRSTR01B,2015-03-05 18:49:00,EGRWT0103,2015-03-05 21:17:22,9926.0,3128.0,2805.0,fail
HDDSN38740,CRSTR01B,2015-03-05 14:33:00,EGRWT0107,2015-03-05 16:49:19,4025.0,3829.0,1466.0,pass
HDDSN38741,CRSTR01N,2015-03-06 06:33:00,EGRWT0106,2015-03-06 10:06:48,8918.0,1911.0,2206.0,fail
HDDSN38743,CRSTR01F,2015-03-06 23:03:00,EGRWT0112,2015-03-07 00:28:55,1743.0,2893.0,3187.0,pass
HDDSN38744,CRSTR01E,2015-03-05 11:04:00,EGRWT0100,2015-03-05 12:09:20,1138.0,2931.0,1504.0,pass
HDDSN38745,CRSTR01O,2015-03-11 13:31:00,EGRWT0114,2015-03-11 15:28:57,2010.0,3480.0,1188.0,pass
HDDSN38746,CRSTR01E,2015-03-06 10:24:00,EGRWT0114,2015-03-06 12:23:31,1025.0,4461.0,2245.0,pass
HDDSN38748,CRSTR01M,2015-03-08 04:33:00,EGRWT0103,2015-03-08 06:51:53,4122.0,4372.0,3566.0,pass
HDDSN38749,CRSTR01J,2015-03-05 05:07:00,EGRWT0105,2015-03-05 07:18:45,3312.0,3140.0,4016.0,pass
HDDSN38751,CRSTR01A,2015-03-11 11:46:00,EGRWT0102,2015-03-11 13:44:44,1033.0,3578.0,3701.0,pass
HDDSN38752,CRSTR01P,2015-03-09 02:00:00,EGRWT0111,2015-03-09 05:29:38,2391.0,4067.0,4811.0,fail
HDDSN38753,CRSTR01R,2015-03-08 20:38:00,EGRWT0101,2015-03-08 22:36:49,1394.0,5176.0,1652.0,pass
HDDSN38754,CRSTR01H,2015-03-07 19:20:00,EGRWT0106,2015-03-07 20:54:51,4687.0,3251.0,4056.0,fail
HDDSN38755,CRSTR01L,2015-03-10 10:21:00,EGRWT0104,2015-03-10 11:48:25,1025.0,6131.0,1364.0,pass
HDDSN38756,CRSTR01O,2015-03-09 05:40:00,EGRWT0105,2015-03-09 06:24:26,1872.0,3855.0,1708.0,pass
HDDSN38757,CRSTR01H,2015-03-05 00:17:00,EGRWT0109,2015-03-05 01:48:36,2512.0,5105.0,1782.0,pass
HDDSN38758,CRSTR01B,2015-03-09 02:08:00,EGRWT0109,2015-03-09 04:38:58,1257.0,2455.0,2162.0,fail
HDDSN38759,CRSTR01J,2015-03-07 14:31:00,EGRWT0108,2015-03-07 16:42:20,2397.0,2498.0,3992.0,fail
HDDSN38760,CRSTR01S,2015-03-10 02:05:00,EGRWT0113,2015-03-10 04:00:23,1083.0,3291.0,3592.0,pass
HDDSN38761,CRSTR01B,2015-03-08 12:26:00,EGRWT0100,2015-03-08 16:13:46,1111.0,2895.0,2704.0,fail
